(1726, 334, 255, 405, 116, 254, 184, 329, 144, 'R', 1100),
(1727, 335, 255, 405, 116, 256, 185, 329, 145, 'R', 1100),
(1728, 336, 255, 405, 116, 256, 185, 329, 145, 'R', 1100),
(1729, 337, 254, 404, 116, 256, 185, 328, 145, 'R', 1100),
(1730, 338, 254, 404, 116, 256, 185, 328, 145, 'R', 1100),
(1731, 339, 254, 404, 116, 256, 185, 328, 145, 'R', 1100),
(1732, 340, 254, 404, 116, 256, 185, 328, 145, 'R', 1100),
(1733, 341, 254, 404, 116, 256, 185, 328, 145, 'R', 1100),
(1734, 342, 254, 404, 116, 256, 185, 328, 145, 'R', 1100),
(1735, 343, 254, 406, 116, 256, 185, 329, 146, 'R', 1100),
(1736, 344, 254, 406, 116, 256, 185, 329, 146, 'R', 1100),
(1737, 345, 254, 406, 116, 256, 185, 329, 146, 'R', 1100),
(1738, 346, 254, 406, 116, 256, 185, 329, 146, 'R', 1100),
(1739, 347, 254, 406, 117, 257, 186, 329, 146, 'R', 1100),
(1740, 348, 254, 406, 117, 257, 186, 329, 146, 'R', 1100),
(1741, 349, 254, 406, 117, 257, 186, 329, 146, 'R', 1100),
(1742, 350, 256, 406, 117, 257, 186, 330, 145, 'R', 1100),
(1743, 351, 256, 406, 117, 257, 186, 330, 145, 'R', 1100),
(1744, 352, 256, 406, 117, 257, 186, 330, 145, 'R', 1100),
(1745, 353, 256, 406, 118, 258, 187, 330, 145, 'R', 1100),
(1746, 354, 256, 406, 118, 258, 187, 330, 145, 'R', 1100),
(1747, 355, 255, 407, 118, 258, 187, 330, 146, 'R', 1100),
(1748, 356, 254, 404, 111, 249, 179, 328, 144, 'R', 1100),
(1749, 357, 254, 404, 112, 250, 180, 328, 144, 'R', 1100),
(1750, 358, 254, 404, 112, 250, 180, 328, 144, 'R', 1100),
(1751, 359, 254, 404, 112, 250, 180, 328, 144, 'R', 1100),
(1752, 360, 254, 404, 112, 250, 180, 328, 144, 'R', 1100),
(1753, 361, 253, 405, 112, 250, 180, 328, 145, 'R', 1100),
(1754, 362, 254, 404, 112, 250, 180, 328, 144, 'R', 1100),
(1755, 363, 254, 404, 112, 250, 180, 328, 144, 'R', 1100),
(1756, 364, 254, 404, 112, 252, 181, 328, 145, 'R', 1100),
(1757, 365, 253, 405, 121, 261, 190, 328, 146, 'R', 1100),
(1758, 366, 253, 405, 122, 262, 191, 328, 146, 'R', 1100),
(1759, 367, 269, 403, 125, 265, 194, 335, 137, 'R', 1100),
(1760, 368, 308, 398, 138, 276, 206, 352, 114, 'R', 1100),
(1761, 369, 330, 394, 161, 293, 226, 361, 98, 'R', 1100),
(1762, 370, 322, 394, 178, 316, 246, 357, 105, 'R', 1100),
(1763, 371, 308, 396, 203, 335, 268, 351, 110, 'R', 1100),
(1764, 372, 295, 397, 204, 344, 273, 345, 121, 'R', 1100),
(1765, 373, 285, 397, 187, 329, 257, 340, 127, 'R', 1100),
(1766, 374, 278, 398, 161, 301, 230, 337, 130, 'R', 1100),
(1767, 375, 271, 397, 140, 282, 210, 333, 134, 'R', 1100),
(1768, 376, 265, 399, 139, 281, 209, 331, 138, 'R', 1100),
(1769, 377, 262, 400, 139, 281, 209, 330, 140, 'R', 1100),
(1770, 378, 260, 400, 139, 281, 209, 329, 141, 'R', 1100),
(1771, 379, 259, 401, 141, 281, 210, 329, 141, 'R', 1100),
(1772, 380, 257, 401, 141, 281, 210, 328, 142, 'R', 1100),
(1773, 381, 255, 403, 141, 281, 210, 328, 144, 'R', 1100),
(1774, 382, 254, 402, 139, 281, 209, 327, 145, 'R', 1100),
(1775, 383, 254, 404, 141, 281, 210, 328, 145, 'R', 1100),
(1776, 384, 263, 401, 139, 279, 208, 331, 139, 'R', 1100),
(1777, 385, 368, 394, 170, 244, 206, 380, 50, 'R', 1100),
(1778, 388, 330, 386, 117, 215, 165, 357, 77, 'R', 1100),
(1779, 389, 299, 389, 110, 244, 176, 343, 112, 'R', 1100),
(1780, 390, 281, 391, 109, 245, 176, 335, 123, 'R', 1100),
(1781, 391, 270, 394, 108, 246, 176, 331, 131, 'R', 1100),
(1782, 392, 263, 395, 108, 246, 176, 328, 135, 'R', 1100),
(1783, 393, 259, 395, 109, 247, 177, 326, 137, 'R', 1100),
(1784, 394, 258, 396, 109, 247, 177, 326, 138, 'R', 1100),
(1785, 395, 257, 397, 109, 247, 177, 326, 139, 'R', 1100),
(1786, 396, 255, 397, 109, 247, 177, 325, 140, 'R', 1100),
(1787, 397, 254, 398, 110, 248, 178, 325, 141, 'R', 1100),
(1788, 398, 254, 398, 109, 247, 177, 325, 141, 'R', 1100),
(1789, 399, 252, 398, 109, 247, 177, 324, 142, 'R', 1100),
(1790, 400, 252, 398, 109, 247, 177, 324, 142, 'R', 1100),
(1791, 401, 252, 398, 109, 247, 177, 324, 142, 'R', 1100),
(1792, 402, 252, 398, 109, 247, 177, 324, 142, 'R', 1100),
(1793, 403, 251, 399, 109, 247, 177, 324, 143, 'R', 1100),
(1794, 404, 251, 399, 109, 247, 177, 324, 143, 'R', 1100),
(1795, 405, 251, 399, 109, 247, 177, 324, 143, 'R', 1100),
(1796, 406, 251, 399, 109, 247, 177, 324, 143, 'R', 1100),
(1797, 407, 250, 400, 109, 247, 177, 324, 144, 'R', 1100),
(1798, 408, 250, 400, 109, 247, 177, 324, 144, 'R', 1100),
(1799, 409, 250, 400, 110, 248, 178, 324, 144, 'R', 1100),
(1800, 410, 250, 400, 110, 248, 178, 324, 144, 'R', 1100),
(1801, 411, 251, 401, 110, 248, 178, 325, 144, 'R', 1100),
(1802, 412, 251, 401, 117, 257, 186, 325, 145, 'R', 1100),
(1803, 413, 252, 402, 118, 258, 187, 326, 145, 'R', 1100),
(1804, 414, 251, 403, 118, 258, 187, 326, 146, 'R', 1100),
(1805, 415, 252, 402, 119, 257, 187, 326, 144, 'R', 1100),
(1806, 416, 251, 403, 119, 257, 187, 326, 145, 'R', 1100),
(1807, 417, 251, 403, 119, 257, 187, 326, 145, 'R', 1100),
(1808, 418, 251, 403, 119, 257, 187, 326, 145, 'R', 1100),
(1809, 419, 251, 403, 119, 257, 187, 326, 145, 'R', 1100),
(1810, 420, 252, 402, 118, 258, 187, 326, 145, 'R', 1100),
(1811, 421, 252, 402, 118, 258, 187, 326, 145, 'R', 1100),
(1812, 422, 252, 402, 118, 258, 187, 326, 145, 'R', 1100),
(1813, 423, 252, 402, 118, 258, 187, 326, 145, 'R', 1100),
(1814, 424, 251, 403, 118, 258, 187, 326, 146, 'R', 1100),
(1815, 425, 251, 403, 118, 258, 187, 326, 146, 'R', 1100),
(1816, 426, 252, 402, 120, 258, 188, 326, 144, 'R', 1100),
(1817, 427, 252, 404, 119, 259, 188, 327, 146, 'R', 1100),
(1818, 428, 252, 404, 119, 259, 188, 327, 146, 'R', 1100),
(1819, 429, 252, 402, 114, 252, 182, 326, 144, 'R', 1100),
(1820, 430, 250, 402, 114, 252, 182, 325, 145, 'R', 1100),
(1821, 431, 250, 402, 113, 253, 182, 325, 146, 'R', 1100),
(1822, 432, 250, 402, 113, 253, 182, 325, 146, 'R', 1100),
(1823, 433, 250, 400, 113, 253, 182, 324, 145, 'R', 1100),
(1824, 434, 250, 400, 114, 252, 182, 324, 144, 'R', 1100),
(1825, 435, 250, 400, 113, 253, 182, 324, 145, 'R', 1100),
(1826, 436, 250, 400, 113, 251, 181, 324, 144, 'R', 1100),
(1827, 437, 250, 400, 113, 253, 182, 324, 145, 'R', 1100),
(1828, 438, 250, 402, 113, 253, 182, 325, 146, 'R', 1100),
(1829, 439, 250, 400, 113, 253, 182, 324, 145, 'R', 1100),
(1830, 440, 250, 402, 113, 253, 182, 325, 146, 'R', 1100),
(1831, 441, 250, 402, 113, 253, 182, 325, 146, 'R', 1100),
(1832, 442, 250, 402, 113, 253, 182, 325, 146, 'R', 1100),
(1833, 443, 252, 402, 113, 253, 182, 326, 145, 'R', 1100),
(1834, 444, 250, 402, 113, 253, 182, 325, 146, 'R', 1100),
(1835, 445, 252, 402, 113, 253, 182, 326, 145, 'R', 1100),
(1836, 446, 251, 403, 113, 253, 182, 326, 146, 'R', 1100),
(1837, 447, 251, 403, 113, 253, 182, 326, 146, 'R', 1100),
(1838, 448, 251, 403, 113, 253, 182, 326, 146, 'R', 1100),
(1839, 449, 252, 402, 113, 253, 182, 326, 145, 'R', 1100),
(1840, 450, 252, 402, 114, 254, 183, 326, 145, 'R', 1100),
(1841, 1890, 252, 416, 118, 272, 194, 333, 159, 'B', 1100),
(1842, 1891, 252, 416, 118, 272, 194, 333, 159, 'B', 1100),
(1843, 1892, 252, 416, 118, 272, 194, 333, 159, 'B', 1100),
(1844, 1893, 252, 416, 118, 272, 194, 333, 159, 'B', 1100),
(1845, 1894, 252, 416, 118, 272, 194, 333, 159, 'B', 1100),
(1846, 1895, 253, 417, 118, 272, 194, 334, 159, 'B', 1100),
(1847, 1896, 252, 416, 118, 272, 194, 333, 159, 'B', 1100),
(1848, 1897, 254, 418, 118, 272, 194, 335, 159, 'B', 1100),
(1849, 1898, 254, 418, 118, 272, 194, 335, 159, 'B', 1100),
(1850, 1899, 254, 418, 118, 272, 194, 335, 159, 'B', 1100),
(1851, 1900, 252, 418, 118, 272, 194, 334, 160, 'B', 1100),
(1852, 1901, 252, 418, 118, 272, 194, 334, 160, 'B', 1100),
(1853, 1902, 252, 418, 118, 274, 195, 334, 161, 'B', 1100),
(1854, 1903, 252, 418, 118, 274, 195, 334, 161, 'B', 1100),
(1855, 1904, 253, 419, 118, 274, 195, 335, 161, 'B', 1100),
(1856, 1905, 253, 419, 118, 274, 195, 335, 161, 'B', 1100),
(1857, 1906, 253, 419, 118, 274, 195, 335, 161, 'B', 1100),
(1858, 1907, 253, 419, 118, 274, 195, 335, 161, 'B', 1100),
(1859, 1908, 253, 419, 118, 274, 195, 335, 161, 'B', 1100),
(1860, 1909, 253, 419, 118, 274, 195, 335, 161, 'B', 1100),
(1861, 1910, 253, 419, 118, 274, 195, 335, 161, 'B', 1100),
(1862, 1911, 254, 420, 119, 273, 195, 336, 160, 'B', 1100),
(1863, 1912, 254, 420, 119, 275, 196, 336, 161, 'B', 1100),
(1864, 1913, 254, 420, 119, 273, 195, 336, 160, 'B', 1100),
(1865, 1914, 254, 420, 118, 274, 195, 336, 161, 'B', 1100),
(1866, 1915, 254, 420, 119, 275, 196, 336, 161, 'B', 1100),
(1867, 1916, 253, 419, 111, 267, 188, 335, 161, 'B', 1100),
(1868, 1917, 253, 419, 112, 268, 189, 335, 161, 'B', 1100),
(1869, 1918, 253, 419, 113, 269, 190, 335, 161, 'B', 1100),
(1870, 1919, 253, 419, 112, 268, 189, 335, 161, 'B', 1100),
(1871, 1920, 253, 419, 112, 268, 189, 335, 161, 'B', 1100),
(1872, 1921, 253, 419, 113, 269, 190, 335, 161, 'B', 1100),
(1873, 1922, 253, 419, 112, 268, 189, 335, 161, 'B', 1100),
(1874, 1923, 254, 420, 111, 267, 188, 336, 161, 'B', 1100),
